"Virus","HostOrder","vFamily","vSegmentedTF","vCytoReplicTF","vGenomeAveLength","vEnvelope","vSSoDS","IsZoonotic"
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
"simian_immunodeficiency_virus","primates","Retroviridae",0,0,9623,1,1,0
